stale_workbook,sheet,cell,old,new
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L10,,0
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M10,,0
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A11,,EFFECTIVE GROSS REVENUE
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B11,"NNN — all operating expenses (taxes, insurance, CAM, HVAC) are tenant-responsible",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D11,,"=IFERROR(IFERROR(D8,0)+IFERROR(D9,0)+IFERROR(D10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E11,,"=IFERROR(IFERROR(E8,0)+IFERROR(E9,0)+IFERROR(E10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F11,,"=IFERROR(IFERROR(F8,0)+IFERROR(F9,0)+IFERROR(F10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G11,,"=IFERROR(IFERROR(G8,0)+IFERROR(G9,0)+IFERROR(G10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H11,,"=IFERROR(IFERROR(H8,0)+IFERROR(H9,0)+IFERROR(H10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I11,,"=IFERROR(IFERROR(I8,0)+IFERROR(I9,0)+IFERROR(I10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J11,,"=IFERROR(IFERROR(J8,0)+IFERROR(J9,0)+IFERROR(J10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K11,,"=IFERROR(IFERROR(K8,0)+IFERROR(K9,0)+IFERROR(K10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L11,,"=IFERROR(IFERROR(L8,0)+IFERROR(L9,0)+IFERROR(L10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M11,,"=IFERROR(IFERROR(M8,0)+IFERROR(M9,0)+IFERROR(M10,0),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B12,Management Fee,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C12,% EGR,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D12,"=IFERROR(IF(D8="""","""",D8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E12,"=IFERROR(IF(E8="""","""",E8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F12,"=IFERROR(IF(F8="""","""",F8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G12,"=IFERROR(IF(G8="""","""",G8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H12,"=IFERROR(IF(H8="""","""",H8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I12,"=IFERROR(IF(I8="""","""",I8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J12,"=IFERROR(IF(J8="""","""",J8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K12,"=IFERROR(IF(K8="""","""",K8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L12,"=IFERROR(IF(L8="""","""",L8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M12,"=IFERROR(IF(M8="""","""",M8*'Assumptions & Flags'!$C$25),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A13,,EXPENSES
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B13,Total Expenses,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C13,NNN ≈ $0,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D13,"=IFERROR(IF(D12="""","""",D12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E13,"=IFERROR(IF(E12="""","""",E12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F13,"=IFERROR(IF(F12="""","""",F12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G13,"=IFERROR(IF(G12="""","""",G12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H13,"=IFERROR(IF(H12="""","""",H12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I13,"=IFERROR(IF(I12="""","""",I12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J13,"=IFERROR(IF(J12="""","""",J12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K13,"=IFERROR(IF(K12="""","""",K12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L13,"=IFERROR(IF(L12="""","""",L12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M13,"=IFERROR(IF(M12="""","""",M12),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A14,,Management Fee
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D14,,"=IFERROR(IF(D11="""","""",D11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E14,,"=IFERROR(IF(E11="""","""",E11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F14,,"=IFERROR(IF(F11="""","""",F11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G14,,"=IFERROR(IF(G11="""","""",G11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H14,,"=IFERROR(IF(H11="""","""",H11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I14,,"=IFERROR(IF(I11="""","""",I11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J14,,"=IFERROR(IF(J11="""","""",J11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K14,,"=IFERROR(IF(K11="""","""",K11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L14,,"=IFERROR(IF(L11="""","""",L11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M14,,"=IFERROR(IF(M11="""","""",M11*'Assumptions & Flags'!$C$30),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A15,,Real Estate Taxes (LL Responsibility)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B15,NET OPERATING INCOME,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,N15,,NNN = $0 typically
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A16,,Insurance (LL Responsibility)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B16,Net Operating Income (NOI),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C16,EGR − Exp,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D16,"=IFERROR(IF(OR(D8=""""),"""",D8-D13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E16,"=IFERROR(IF(OR(E8=""""),"""",E8-E13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F16,"=IFERROR(IF(OR(F8=""""),"""",F8-F13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G16,"=IFERROR(IF(OR(G8=""""),"""",G8-G13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H16,"=IFERROR(IF(OR(H8=""""),"""",H8-H13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I16,"=IFERROR(IF(OR(I8=""""),"""",I8-I13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J16,"=IFERROR(IF(OR(J8=""""),"""",J8-J13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K16,"=IFERROR(IF(OR(K8=""""),"""",K8-K13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L16,"=IFERROR(IF(OR(L8=""""),"""",L8-L13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M16,"=IFERROR(IF(OR(M8=""""),"""",M8-M13),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A17,,Capital / Replacement Reserves
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B17,NOI / SF,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C17,÷ RBA,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D17,"=IFERROR(IF(OR(D16="""",'Assumptions & Flags'!$C$10=""""),"""",D16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E17,"=IFERROR(IF(OR(E16="""",'Assumptions & Flags'!$C$10=""""),"""",E16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F17,"=IFERROR(IF(OR(F16="""",'Assumptions & Flags'!$C$10=""""),"""",F16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G17,"=IFERROR(IF(OR(G16="""",'Assumptions & Flags'!$C$10=""""),"""",G16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H17,"=IFERROR(IF(OR(H16="""",'Assumptions & Flags'!$C$10=""""),"""",H16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I17,"=IFERROR(IF(OR(I16="""",'Assumptions & Flags'!$C$10=""""),"""",I16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J17,"=IFERROR(IF(OR(J16="""",'Assumptions & Flags'!$C$10=""""),"""",J16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K17,"=IFERROR(IF(OR(K16="""",'Assumptions & Flags'!$C$10=""""),"""",K16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L17,"=IFERROR(IF(OR(L16="""",'Assumptions & Flags'!$C$10=""""),"""",L16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M17,"=IFERROR(IF(OR(M16="""",'Assumptions & Flags'!$C$10=""""),"""",M16/'Assumptions & Flags'!$C$10),"""")","=IFERROR(IF('Assumptions & Flags'!$C$31="""","""",'Assumptions & Flags'!$C$31),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A18,,TOTAL OPERATING EXPENSES
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D18,,"=IFERROR(SUM(D14:D17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E18,,"=IFERROR(SUM(E14:E17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F18,,"=IFERROR(SUM(F14:F17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G18,,"=IFERROR(SUM(G14:G17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H18,,"=IFERROR(SUM(H14:H17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I18,,"=IFERROR(SUM(I14:I17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J18,,"=IFERROR(SUM(J14:J17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K18,,"=IFERROR(SUM(K14:K17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L18,,"=IFERROR(SUM(L14:L17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M18,,"=IFERROR(SUM(M14:M17),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B19,VALUATION MATRIX — Year 1 NOI,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A20,,NET OPERATING INCOME (NOI)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B20,NOI Scenario,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C20,± Adj.,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D20,0.045,"=IFERROR(D11-D18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E20,0.05,"=IFERROR(E11-E18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F20,0.055,"=IFERROR(F11-F18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G20,0.06,"=IFERROR(G11-G18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H20,0.065,"=IFERROR(H11-H18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I20,0.07,"=IFERROR(I11-I18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J20,0.075,"=IFERROR(J11-J18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,K20,,"=IFERROR(K11-K18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,L20,,"=IFERROR(L11-L18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,M20,,"=IFERROR(M11-M18,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B21,−10% NOI,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C21,-0.1,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D21,"=IFERROR(IF(D16="""","""",D16*0.9/D20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E21,"=IFERROR(IF(D16="""","""",D16*0.9/E20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F21,"=IFERROR(IF(D16="""","""",D16*0.9/F20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,G21,"=IFERROR(IF(D16="""","""",D16*0.9/G20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,H21,"=IFERROR(IF(D16="""","""",D16*0.9/H20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,I21,"=IFERROR(IF(D16="""","""",D16*0.9/I20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,J21,"=IFERROR(IF(D16="""","""",D16*0.9/J20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,A22,,UNLEVERAGED INVESTMENT ANALYSIS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,B22,−5% NOI,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,C22,-0.05,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,D22,"=IFERROR(IF(D16="""","""",D16*0.95/D20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,E22,"=IFERROR(IF(D16="""","""",D16*0.95/E20),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV_Master_NNN_Briggs.xlsx",Pro Forma,F22,"=IFERROR(IF(D16="""","""",D16*0.95/F20),"""")",
